Time_taken (min),Distance_km,Road_traffic_density,Delivery_person_Age,Delivery_person_Ratings,multiple_deliveries,Order_Hour
34,10.868212517103021,3,34.0,3.9,0.0,21.0
42,4.540575857362341,3,33.0,4.7,1.0,21.0
30,14.022298282479131,1,33.0,4.6,1.0,17.0
13,3.059460076834105,0,26.0,4.9,0.0,9.0
32,6.081185877714606,2,28.0,4.1,2.0,12.0
24,12.434585525064866,3,25.0,4.9,0.0,20.0
12,6.1187118466897275,1,26.0,4.7,1.0,16.0
43,11.905030946256336,0,20.0,2.6,1.0,23.0
45,9.435201537430714,3,35.0,4.9,3.0,21.0
13,9.435201537430714,3,27.0,5.0,1.0,20.0
25,9.058825022192165,1,33.0,4.6,1.0,17.0
39,12.07933216823287,3,36.0,4.8,2.0,19.0
44,20.183481365845186,3,36.0,4.3,1.0,21.0
24,9.193520993944182,3,24.0,4.9,0.0,20.0
25,6.129149863507623,2,21.0,4.8,1.0,13.0
35,10.906432552887628,3,31.0,3.6,1.0,21.0
11,4.537513326842717,0,24.0,5.0,0.0,22.0
25,4.657153007152837,3,27.0,4.6,1.0,19.0
21,13.583332471810195,0,26.0,5.0,1.0,23.0
15,7.8626681674103684,3,33.0,4.9,1.0,21.0
28,20.179033045443177,0,32.0,4.7,0.0,22.0
26,6.1766084827181205,1,20.0,4.6,0.0,15.0
19,1.5298767913547429,0,25.0,4.0,0.0,10.0
15,6.29013467763468,1,20.0,4.6,1.0,17.0
25,6.17528357530834,2,30.0,4.9,1.0,15.0
12,4.539068203248638,3,29.0,4.8,0.0,20.0
39,11.007734763744617,3,29.0,4.3,1.0,19.0
26,6.050033592458703,2,30.0,4.7,0.0,13.0
43,17.098467518755893,0,37.0,5.0,1.0,23.0
24,10.427668815941242,3,37.0,4.7,1.0,21.0
31,20.253584375809147,3,23.0,4.3,1.0,21.0
20,9.054052950169497,0,36.0,4.6,1.0,22.0
45,13.763778584951167,3,36.0,4.7,1.0,20.0
28,7.762480218802449,1,28.0,4.8,1.0,18.0
24,9.17632585467143,0,24.0,4.5,0.0,23.0
19,1.5580833985948437,0,30.0,4.5,0.0,9.0
39,12.465199139446781,3,35.0,4.9,0.0,20.0
34,9.055848504226429,1,31.0,4.2,1.0,17.0
36,12.098699936279857,0,35.0,4.4,1.0,23.0
27,17.29786575291325,0,32.0,4.7,0.0,23.0
31,10.866277692518308,1,29.0,4.1,0.0,18.0
15,10.279157046351159,0,26.0,4.9,1.0,22.0
34,20.25510293833981,3,22.0,4.9,0.0,21.0
20,6.232152800668749,1,20.0,4.8,1.0,15.0
22,12.29354192492578,1,39.0,5.0,1.0,17.0
34,7.44855797957408,0,35.0,4.0,1.0,23.0
16,3.026096197898999,0,20.0,4.7,0.0,9.0
19,1.558137239175215,0,23.0,4.9,0.0,11.0
18,3.0295373875696914,0,22.0,4.2,1.0,10.0
34,20.252967850083056,0,25.0,2.6,1.0,22.0
31,16.368369640858596,1,21.0,4.9,1.0,19.0
24,16.90314234117986,0,24.0,5.0,1.0,23.0
26,4.663438748149055,3,37.0,4.5,1.0,19.0
25,16.72129600980331,3,34.0,4.8,1.0,20.0
47,5.992164712760221,2,22.0,3.7,1.0,12.0
34,12.24118768009516,3,33.0,3.5,1.0,19.0
21,1.489789766813,2,26.0,4.8,0.0,11.0
27,4.544232356931077,0,26.0,4.3,1.0,0.0
37,16.63495545420892,1,20.0,4.9,2.0,18.0
27,1.572533729286321,0,31.0,4.9,1.0,9.0
17,6.2101379656240985,2,39.0,4.8,1.0,12.0
23,9.074836683459717,1,23.0,4.5,0.0,18.0
43,10.427208660422918,1,31.0,4.4,1.0,18.0
15,7.683782781592616,0,36.0,4.8,1.0,22.0
47,13.970122998261997,3,36.0,4.7,3.0,20.0
15,6.147092755626801,2,24.0,4.9,1.0,13.0
45,12.484587017091192,3,32.0,4.6,3.0,19.0
45,1.5368020663947328,2,24.0,4.4,1.0,11.0
29,9.220316822180319,3,28.0,4.9,1.0,19.0
16,2.9370627446070836,0,28.0,4.8,0.0,8.0
30,4.527535939190659,3,33.0,4.6,1.0,21.0
19,4.5279972125744,3,27.0,4.9,0.0,21.0
35,16.59866734050554,1,31.0,4.7,1.0,17.0
29,4.4691549592640305,3,39.0,4.6,1.0,20.0
11,1.5545816630911855,0,22.0,4.9,0.0,8.0
23,10.757204708670502,0,24.0,4.9,1.0,23.0
10,1.5525607701091517,0,24.0,4.8,1.0,9.0
22,3.1046608747206426,0,30.0,4.6,1.0,9.0
45,7.790489304769407,3,21.0,4.2,1.0,21.0
24,4.717601092054723,0,39.0,5.0,1.0,22.0
13,13.990151177257511,1,20.0,4.9,0.0,18.0
23,9.435201537430714,1,26.0,4.8,1.0,17.0
39,17.097651549864548,1,37.0,4.6,0.0,18.0
26,13.989473698864705,1,21.0,4.8,1.0,17.0
21,20.96888932863528,3,22.0,4.8,1.0,19.0
15,3.1049287712304117,0,20.0,4.7,1.0,9.0
16,16.608175423267646,0,20.0,5.0,0.0,22.0
33,9.313300003113902,1,36.0,4.3,1.0,18.0
39,12.100108934661812,3,21.0,4.5,2.0,19.0
44,9.348325936764454,3,38.0,4.8,3.0,21.0
20,6.232179267966144,1,29.0,4.8,0.0,15.0
26,1.5134909748932397,2,33.0,4.6,1.0,11.0
35,12.580267822400963,0,32.0,4.0,1.0,23.0
29,8.988056602876522,3,33.0,5.0,1.0,21.0
38,16.600975700594585,3,34.0,4.9,1.0,21.0
19,1.5127140854704322,0,34.0,4.6,1.0,10.0
13,10.642018863256986,3,24.0,4.7,0.0,19.0
17,3.01871690507141,0,20.0,4.3,1.0,8.0
24,9.17632585467143,1,25.0,4.5,1.0,17.0
27,13.973037056670602,3,27.0,4.6,1.0,21.0
43,9.220209378254708,3,22.0,4.5,0.0,21.0
26,2.9790002034338934,2,38.0,4.7,1.0,11.0
46,4.717601092054723,3,32.0,4.0,1.0,21.0
29,6.081596950437154,2,32.0,4.6,0.0,13.0
41,16.381598593369365,3,39.0,3.5,1.0,19.0
34,13.403654333869842,1,30.0,4.7,0.0,17.0
25,1.532234790495708,0,37.0,4.8,1.0,10.0
21,6.037118440222451,2,23.0,4.6,1.0,12.0
15,12.464226008964719,0,28.0,4.9,1.0,22.0
29,4.469162258883671,3,39.0,4.8,1.0,21.0
18,3.105492716560946,0,21.0,4.8,1.0,8.0
12,7.761780026108867,3,26.0,4.5,0.0,20.0
13,1.514793721388757,0,24.0,4.5,0.0,9.0
27,16.384574278446483,1,22.0,4.9,1.0,18.0
28,19.974163074784503,1,29.0,4.9,1.0,19.0
28,6.29013467763468,2,39.0,4.8,1.0,13.0
32,8.940047176804278,3,37.0,5.0,1.0,20.0
35,10.757050667280428,3,22.0,4.1,1.0,21.0
20,10.683811825489267,0,25.0,4.8,0.0,22.0
32,10.906432552887628,3,36.0,4.3,1.0,19.0
37,3.040641621538495,2,39.0,4.9,1.0,12.0
42,4.5967456266495255,3,34.0,4.2,2.0,22.0
28,3.1051141624973875,0,37.0,4.5,0.0,10.0
22,6.081591883831901,2,32.0,4.6,0.0,12.0
28,20.506907204759106,3,22.0,4.9,1.0,19.0
41,3.0597099613184353,2,33.0,4.1,1.0,11.0
34,13.830016226508704,0,36.0,3.5,1.0,22.0
25,7.6608956642418224,3,29.0,4.7,0.0,20.0
24,12.435597855540221,3,25.0,4.6,0.0,20.0
16,1.5292976945190186,0,29.0,4.0,1.0,10.0
22,3.0407893988053885,0,38.0,4.8,0.0,8.0
13,10.5864846162781,0,20.0,4.7,0.0,23.0
26,3.0405372416448646,2,20.0,4.6,1.0,11.0
15,3.0645346577473593,0,29.0,4.9,1.0,10.0
11,6.29013467763468,1,21.0,4.9,1.0,16.0
35,17.09875410817548,1,33.0,4.3,1.0,17.0
11,7.54640142147466,1,26.0,4.7,0.0,17.0
22,3.0645104714747093,0,36.0,4.9,0.0,8.0
12,10.428262034058305,1,20.0,4.8,0.0,18.0
15,9.36298934011295,0,33.0,4.7,0.0,22.0
25,2.9962199455461898,0,36.0,4.9,1.0,8.0
26,9.074647672837914,3,38.0,4.5,1.0,20.0
27,10.868262820109699,0,39.0,4.6,1.0,23.0
15,19.975520086221444,1,20.0,4.8,0.0,18.0
54,13.765756924309539,3,31.0,4.7,2.0,20.0
44,12.099896960230076,3,23.0,4.5,1.0,20.0
20,1.5544994921789965,0,20.0,4.4,1.0,9.0
28,1.5367158933394087,0,34.0,4.2,1.0,9.0
29,1.5125236323325255,0,35.0,4.5,1.0,8.0
52,13.971968544834215,3,32.0,4.8,1.0,19.0
17,20.85157880964364,0,27.0,4.8,1.0,23.0
14,1.572533729286321,0,24.0,4.9,1.0,9.0
25,1.5525876685610625,0,34.0,4.6,0.0,8.0
43,13.789485363023294,3,34.0,4.4,1.0,21.0
41,13.969760212954796,3,36.0,4.7,0.0,21.0
16,1.5297989528631668,0,20.0,4.9,1.0,10.0
45,7.646049300624547,3,27.0,4.1,1.0,19.0
29,10.757499697083244,0,32.0,4.5,1.0,22.0
33,4.657597469270872,3,35.0,4.7,0.0,20.0
31,12.25501434480783,3,36.0,3.6,1.0,20.0
17,1.4687651667291866,2,24.0,4.6,1.0,11.0
10,3.0645104714747093,0,39.0,4.8,0.0,8.0
18,17.13749142638821,1,27.0,5.0,1.0,17.0
21,3.0249963435107836,0,22.0,4.7,0.0,9.0
31,13.762754362295334,0,23.0,3.3,1.0,22.0
21,1.4897806686912982,0,27.0,4.9,0.0,9.0
28,3.0407902113990954,2,37.0,4.6,1.0,12.0
22,6.147073151032162,1,23.0,4.9,0.0,16.0
42,13.990192142064847,3,31.0,4.8,1.0,21.0
38,20.852513503426962,3,39.0,3.8,1.0,20.0
21,19.361976407426397,0,30.0,4.7,1.0,22.0
31,9.435201537430714,1,31.0,4.1,1.0,17.0
42,16.384324359677578,3,37.0,4.2,2.0,20.0
24,1.5369113551350593,2,29.0,4.9,1.0,11.0
37,12.417487520918895,3,26.0,4.8,0.0,20.0
16,12.099096916817198,3,27.0,4.9,0.0,20.0
27,12.293502674441413,0,36.0,4.6,0.0,23.0
20,3.058697313879674,0,26.0,4.7,0.0,9.0
24,3.0251492856775037,0,37.0,4.3,0.0,10.0
38,10.86728673513013,1,34.0,3.6,0.0,18.0
26,19.87743959766233,1,29.0,4.9,1.0,17.0
23,3.0734222587643045,2,20.0,4.8,1.0,11.0
17,12.294187491090893,1,21.0,4.9,0.0,18.0
19,7.660951720810249,3,24.0,4.9,1.0,20.0
28,4.469352052738077,3,35.0,4.7,0.0,19.0
37,10.906257371570659,1,37.0,4.2,2.0,17.0
21,10.427668815941242,1,37.0,5.0,1.0,17.0
29,4.632486510687907,1,38.0,4.7,1.0,17.0
31,9.326360257118816,1,37.0,4.6,0.0,18.0
24,2.984638285081008,0,21.0,4.8,1.0,10.0
33,6.12908533497929,2,22.0,4.6,1.0,14.0
32,7.447061074885405,1,37.0,4.4,0.0,18.0
29,6.129149863507623,1,33.0,5.0,0.0,16.0
16,3.0407893988053885,0,26.0,5.0,0.0,8.0
27,16.659963190057415,0,38.0,4.5,1.0,22.0
21,6.210589610314177,1,37.0,4.9,1.0,15.0
41,11.007734763744617,3,30.0,4.2,2.0,22.0
21,7.54626481457244,3,20.0,4.6,1.0,21.0
38,12.11655916281721,3,27.0,4.7,0.0,21.0
15,7.54640142147466,0,32.0,4.9,0.0,23.0
25,8.812111950377988,3,35.0,5.0,0.0,20.0
12,2.9376270171445986,0,28.0,4.9,0.0,8.0
27,11.007734763744617,1,20.0,4.7,1.0,17.0
33,13.972751063504559,0,35.0,3.5,0.0,22.0
18,7.771834302405086,0,26.0,5.0,1.0,22.0
17,12.09937442336077,0,31.0,4.6,0.0,22.0
35,20.25375174504926,1,30.0,4.4,1.0,17.0
27,16.384574278446483,3,27.0,4.7,1.0,19.0
27,7.803268415504937,0,36.0,4.5,1.0,23.0
27,10.72504264384306,3,33.0,4.7,1.0,21.0
20,19.043190708658745,1,31.0,4.7,1.0,17.0
15,3.059460076834105,0,28.0,4.9,0.0,9.0
32,7.546712474612512,3,39.0,4.4,1.0,21.0
36,12.11655916281721,3,26.0,4.9,1.0,21.0
15,1.554619810773694,0,23.0,4.5,0.0,10.0
19,9.326360257118816,0,27.0,4.8,1.0,23.0
30,13.969116967730173,1,32.0,4.5,1.0,19.0
25,1.465203567663234,0,36.0,4.6,0.0,9.0
15,20.20729968887068,0,34.0,4.8,1.0,22.0
34,7.8626681674103684,3,29.0,4.7,1.0,20.0
25,13.681056958913906,0,32.0,5.0,1.0,22.0
15,20.177913041348635,3,26.0,4.5,1.0,20.0
37,13.582337494192409,1,31.0,4.2,1.0,17.0
40,10.905970180191666,3,34.0,3.5,1.0,21.0
15,4.53754359959467,3,26.0,5.0,0.0,21.0
24,6.29013467763468,1,34.0,4.6,1.0,15.0
33,12.420345124240976,3,33.0,3.7,1.0,21.0
42,13.973947080769713,1,34.0,4.6,0.0,17.0
27,10.255071075729067,1,22.0,4.6,1.0,18.0
27,6.217735074214348,2,27.0,4.6,0.0,13.0
38,20.506685809982404,3,35.0,4.7,2.0,21.0
26,16.63859018321037,1,39.0,4.9,1.0,18.0
16,4.610035602260694,1,26.0,4.9,0.0,19.0
21,9.193021332844554,1,24.0,4.7,1.0,18.0
38,1.5368199501604665,2,37.0,4.8,1.0,11.0
21,4.657159718107683,0,35.0,5.0,1.0,22.0
47,13.765934616154562,3,32.0,4.2,1.0,21.0
37,19.76188040923094,3,33.0,4.1,1.0,20.0
27,17.29786575291325,0,30.0,4.6,0.0,23.0
24,16.85208641567295,0,30.0,4.7,1.0,23.0
32,13.767318777064409,1,23.0,4.0,1.0,18.0
12,1.554514382186963,0,26.0,4.8,1.0,8.0
29,6.128501214162246,2,39.0,4.8,1.0,12.0
22,7.761284984440735,3,27.0,4.7,1.0,21.0
23,14.15280068944862,1,23.0,4.9,0.0,18.0
43,10.707675026486205,1,32.0,4.6,2.0,19.0
26,10.641042055468692,1,22.0,4.8,1.0,18.0
32,20.85172635753384,1,39.0,5.0,1.0,17.0
27,12.099096916817198,0,37.0,4.8,0.0,23.0
23,5.952135257928492,2,22.0,4.9,1.0,14.0
16,1.4898423067405666,0,33.0,4.7,0.0,10.0
30,10.924508385005714,1,23.0,4.6,0.0,17.0
25,14.15280068944862,0,39.0,4.9,1.0,22.0
25,16.11364371445673,3,27.0,4.9,1.0,20.0
21,7.549900138928506,3,22.0,4.8,0.0,21.0
24,9.326360257118816,3,24.0,4.8,1.0,19.0
47,1.5524064590051572,2,20.0,3.8,2.0,11.0
26,3.058924545938562,0,39.0,4.6,1.0,10.0
22,10.427571382480686,0,23.0,4.9,1.0,22.0
37,13.765756924309539,3,20.0,4.7,1.0,21.0
28,19.614735355629914,3,25.0,4.9,1.0,20.0
15,3.1051455399287056,0,33.0,4.8,1.0,9.0
10,7.5620793211870625,0,34.0,4.9,0.0,22.0
18,9.32728515796102,1,26.0,4.9,1.0,17.0
32,14.022136830289478,3,29.0,4.3,1.0,19.0
19,7.646414103068861,0,33.0,4.9,0.0,23.0
33,6.2099764507053274,2,27.0,4.0,1.0,13.0
21,2.9372227514154003,2,26.0,4.8,1.0,11.0
34,7.601066543768378,3,25.0,4.2,2.0,20.0
40,13.829019124454268,3,27.0,4.7,2.0,20.0
14,12.419803337139525,3,20.0,4.6,0.0,19.0
35,10.724879289478304,3,31.0,4.2,1.0,21.0
22,3.058281575249995,0,30.0,4.9,1.0,8.0
30,4.469362226704516,3,31.0,4.7,1.0,19.0
24,7.567716652500661,3,21.0,4.6,1.0,21.0
41,10.75638385340382,1,23.0,4.7,1.0,17.0
18,1.5580865162468949,0,34.0,5.0,0.0,9.0
16,7.651068542725116,1,39.0,4.6,0.0,17.0
32,11.007734763744617,3,21.0,4.0,0.0,20.0
38,19.04234565793013,1,37.0,3.5,1.0,17.0
35,19.914686965545187,0,37.0,3.5,1.0,23.0
36,19.661098170299198,1,31.0,4.8,1.0,17.0
32,4.632263051146014,3,38.0,4.0,0.0,21.0
26,10.642292301678436,3,21.0,4.5,1.0,21.0
31,7.772596236164787,3,34.0,4.6,1.0,21.0
33,20.18085916835158,1,39.0,4.4,1.0,18.0
32,17.137879924186517,1,20.0,4.2,1.0,18.0
15,13.970007989574006,3,31.0,4.8,1.0,20.0
23,1.5323511358881128,0,25.0,4.1,1.0,10.0
30,7.601385733164932,3,35.0,4.8,1.0,22.0
13,1.5094642591450969,0,28.0,5.0,1.0,9.0
15,19.761110067714096,0,20.0,4.7,0.0,23.0
20,7.658776111980611,1,21.0,5.0,1.0,18.0
17,1.5148058859292481,0,21.0,4.8,0.0,11.0
19,7.790439155314363,1,25.0,4.7,1.0,18.0
29,14.022136830289478,1,20.0,5.0,1.0,17.0
23,6.232321450753526,1,24.0,4.7,0.0,15.0
30,10.865409153294227,3,21.0,4.7,0.0,19.0
11,1.5524064590051572,0,27.0,4.6,0.0,10.0
18,8.940167719841355,0,29.0,5.0,0.0,22.0
21,6.210145663324764,2,20.0,4.7,1.0,13.0
25,1.5367917694809952,0,26.0,4.5,1.0,9.0
17,4.56096495080353,3,26.0,4.6,1.0,21.0
32,16.852834881460105,1,38.0,4.8,1.0,18.0
15,19.83950910656183,0,22.0,5.0,1.0,0.0
17,6.036244196933988,2,26.0,4.8,0.0,12.0
14,1.520309052937885,2,23.0,5.0,1.0,11.0
36,20.831229799341045,3,34.0,5.0,2.0,21.0
23,16.646515101533154,3,26.0,4.5,1.0,20.0
27,19.88015786997755,1,20.0,5.0,1.0,18.0
39,10.565128845647761,3,32.0,4.5,0.0,19.0
20,16.819856608097247,3,21.0,4.9,1.0,19.0
10,9.264648568906683,3,24.0,4.5,0.0,19.0
22,4.537571350180709,3,36.0,4.8,1.0,21.0
15,10.906065218662736,1,21.0,4.8,1.0,18.0
35,20.253686339517458,3,30.0,4.0,0.0,21.0
33,17.13752759379912,0,32.0,3.7,0.0,23.0
26,17.078029070273278,3,26.0,4.8,0.0,20.0
18,16.721288103917214,3,37.0,4.8,1.0,19.0
19,10.57008222716591,0,22.0,4.6,1.0,23.0
39,10.756770071391887,3,27.0,4.2,1.0,21.0
15,7.8626681674103684,0,29.0,5.0,0.0,23.0
33,9.121049806498666,3,26.0,4.7,1.0,20.0
18,13.583068670275285,3,25.0,4.9,1.0,21.0
15,12.256076445468295,3,22.0,4.6,1.0,22.0
37,11.917100051488791,3,29.0,4.9,1.0,20.0
19,9.435201537430714,1,29.0,4.8,1.0,17.0
24,17.16552279552974,0,33.0,4.9,1.0,22.0
24,6.20953271391644,2,25.0,4.6,1.0,14.0
33,10.865409153294227,1,37.0,4.2,1.0,18.0
18,6.081440797008078,2,29.0,4.6,1.0,12.0
30,4.6105980334862275,0,37.0,4.2,1.0,22.0
20,3.121088297487764,0,29.0,4.8,0.0,11.0
22,13.97214132886697,0,36.0,4.6,1.0,23.0
33,7.790336733567704,3,32.0,4.2,1.0,20.0
21,1.5203565961705499,0,29.0,4.7,1.0,10.0
40,19.659494006263994,3,36.0,4.8,1.0,19.0
21,9.075521306663484,1,21.0,4.8,1.0,18.0
10,19.471476176410082,3,20.0,4.7,1.0,20.0
15,7.57343592001983,3,30.0,4.9,1.0,20.0
16,10.723264172167632,0,22.0,5.0,1.0,22.0
17,9.219905581616992,3,28.0,5.0,0.0,21.0
14,19.66102221350665,0,29.0,4.9,0.0,23.0
30,1.554619810773694,2,36.0,4.6,0.0,11.0
27,7.549967178616325,1,32.0,4.9,0.0,17.0
25,13.427981831457974,0,34.0,5.0,0.0,23.0
33,1.468643427107676,2,23.0,4.7,0.0,11.0
17,9.348403335334273,3,21.0,4.6,0.0,20.0
25,3.145067434621583,0,30.0,5.0,0.0,9.0
15,8.93778311563518,0,36.0,4.5,0.0,23.0
49,12.162306145096023,3,36.0,4.5,1.0,20.0
24,13.406350345879243,3,21.0,4.6,1.0,20.0
35,11.917680464391145,1,39.0,4.5,1.0,17.0
33,1.5581322655568652,0,37.0,4.1,0.0,9.0
31,13.77076958377127,3,34.0,4.3,0.0,21.0
26,10.723264172167632,0,23.0,4.9,0.0,22.0
24,6.081185877714606,2,27.0,4.8,0.0,14.0
14,7.601385733164932,0,28.0,4.8,0.0,23.0
15,9.07434222926449,0,37.0,4.8,0.0,23.0
33,12.071652559029582,3,28.0,4.2,2.0,20.0
23,1.5203013368536653,0,28.0,4.9,1.0,8.0
34,9.088084092164259,0,31.0,4.2,1.0,22.0
21,3.052624657159233,0,23.0,4.5,0.0,10.0
31,10.906379374468557,1,23.0,4.1,1.0,17.0
33,12.162009006258288,3,37.0,4.2,1.0,19.0
16,1.572533729286321,0,32.0,4.9,0.0,9.0
29,3.105091096509636,0,36.0,4.4,0.0,9.0
16,1.4897768153112216,0,20.0,4.6,1.0,9.0
31,11.936215305491464,3,24.0,4.3,2.0,21.0
38,16.826241648658115,1,37.0,4.6,1.0,18.0
21,6.10531621082431,2,26.0,4.6,0.0,14.0
15,4.561223681551846,0,36.0,4.5,0.0,23.0
26,11.007734763744617,0,22.0,4.8,0.0,23.0
19,4.49428758888079,1,26.0,4.7,1.0,18.0
48,12.465199139446781,3,30.0,4.9,3.0,20.0
21,12.419632405531052,0,30.0,4.6,1.0,23.0
16,6.037225392443855,1,31.0,4.9,1.0,15.0
21,9.316091864517965,3,23.0,4.8,1.0,19.0
25,13.97065239831014,1,28.0,5.0,1.0,17.0
22,13.789630729980562,3,21.0,4.7,1.0,20.0
16,9.181151801248024,3,24.0,4.7,1.0,19.0
29,7.573406195224182,1,31.0,4.8,0.0,18.0
24,9.182882169250194,1,26.0,4.8,0.0,18.0
24,1.5295062057776052,0,25.0,4.0,1.0,8.0
25,3.025098484224574,0,36.0,5.0,0.0,8.0
39,12.161009703058534,3,39.0,4.4,0.0,21.0
26,6.2178836475581045,2,33.0,4.9,1.0,13.0
34,12.074377562049364,1,39.0,3.5,0.0,18.0
23,3.145067434621583,0,32.0,4.8,0.0,9.0
21,12.161605446010208,0,38.0,5.0,0.0,23.0
20,7.8626681674103684,0,39.0,4.2,1.0,23.0
33,7.601614738321588,3,34.0,4.8,1.0,21.0
37,12.256687342592269,3,21.0,4.2,1.0,22.0
35,13.788169484007305,3,32.0,4.3,1.0,19.0
30,13.788282220013778,3,31.0,4.8,0.0,22.0
30,9.220499640905741,0,15.0,1.0,1.0,21.0
15,6.146925931738805,1,28.0,4.5,1.0,15.0
46,10.425475100056351,3,38.0,4.6,2.0,21.0
30,13.582511011042971,3,37.0,4.5,0.0,20.0
29,3.1047992381869647,2,29.0,4.7,1.0,11.0
27,3.105095437473336,2,25.0,4.6,1.0,11.0
13,2.980289542200211,2,28.0,4.6,1.0,11.0
46,16.825674553493343,3,31.0,4.1,1.0,22.0
44,20.44292976252901,0,22.0,2.9,1.0,23.0
10,10.565155904264532,0,26.0,4.8,0.0,23.0
43,11.919755989352295,1,33.0,4.0,2.0,17.0
37,13.40588385177958,1,28.0,4.1,1.0,17.0
30,3.116212741612218,2,31.0,4.8,1.0,11.0
22,16.659979129063025,3,22.0,4.8,1.0,20.0
22,19.471257579516955,3,30.0,4.8,0.0,21.0
25,12.420728618905603,3,31.0,4.7,0.0,19.0
23,10.641925519431222,0,23.0,4.7,1.0,23.0
10,1.5441370096832314,0,26.0,4.6,0.0,9.0
35,13.40588385177958,3,33.0,4.7,0.0,21.0
28,4.544211841489953,0,22.0,4.3,0.0,22.0
15,7.79094413843958,0,22.0,4.8,1.0,0.0
28,3.0295373875696914,2,38.0,4.9,0.0,11.0
46,12.25701219409813,3,33.0,4.3,3.0,19.0
28,1.5544994921789965,0,32.0,4.9,1.0,8.0
17,1.4897806686912982,2,21.0,4.8,1.0,11.0
33,9.157727437937881,3,38.0,4.4,1.0,20.0
20,9.192770952683547,3,29.0,4.6,1.0,20.0
24,19.760080920474554,0,27.0,4.7,1.0,23.0
25,12.073616371381316,1,30.0,4.5,1.0,19.0
33,3.105363416194922,2,38.0,4.2,0.0,11.0
35,19.974363119323215,3,26.0,4.4,0.0,22.0
15,9.313347514768024,1,26.0,4.8,1.0,17.0
29,4.610456146048326,3,21.0,4.5,1.0,21.0
33,9.12108977493757,3,37.0,4.9,1.0,21.0
22,17.07649014379466,1,38.0,4.5,1.0,18.0
33,2.979527470384624,0,31.0,4.2,0.0,8.0
34,11.007734763744617,3,31.0,4.4,2.0,19.0
33,10.867300462045835,1,32.0,4.1,1.0,18.0
20,3.0187008024382194,0,28.0,4.6,1.0,8.0
24,3.018883117682491,0,33.0,4.9,0.0,9.0
15,13.785027203355993,0,34.0,4.6,1.0,22.0
26,4.395530071409622,3,32.0,5.0,1.0,20.0
22,11.74860619557928,1,31.0,4.9,1.0,18.0
28,1.5093764432901144,0,37.0,4.5,0.0,10.0
24,10.586888296813116,0,31.0,4.6,1.0,23.0
25,19.88015786997755,0,36.0,4.9,1.0,22.0
39,11.007734763744617,0,38.0,3.9,1.0,23.0
34,16.818368923732613,3,20.0,5.0,2.0,19.0
50,10.757168277315147,3,33.0,4.7,1.0,21.0
35,10.906379374468557,1,33.0,3.9,1.0,17.0
41,16.90249592854745,3,24.0,4.6,1.0,19.0
33,7.601265908224463,1,36.0,4.3,0.0,18.0
30,20.44292976252901,1,22.0,4.8,1.0,18.0
25,9.315745361545886,3,35.0,4.7,1.0,19.0
21,14.15280068944862,3,29.0,4.9,1.0,20.0
28,1.5580841994904557,0,20.0,4.2,1.0,8.0
19,4.717601092054723,0,33.0,5.0,1.0,23.0
42,19.34361316327686,3,37.0,4.9,1.0,21.0
28,19.343598666770653,0,31.0,5.0,1.0,22.0
19,6.117673772819904,2,33.0,4.8,1.0,13.0
38,9.219708856174128,3,30.0,4.9,2.0,19.0
26,16.384900933459228,0,34.0,4.5,1.0,0.0
24,19.915298664494237,0,29.0,4.5,1.0,22.0
30,10.723286946137813,3,37.0,5.0,1.0,19.0
24,11.914594077317577,0,31.0,4.9,1.0,22.0
34,12.161069532201358,0,37.0,4.1,1.0,23.0
47,12.25701219409813,3,29.0,4.5,1.0,20.0
24,4.663432062512584,3,27.0,4.8,0.0,21.0
21,1.5148058859292481,0,35.0,4.6,0.0,9.0
13,1.5147885720051273,0,32.0,4.7,1.0,9.0
11,6.2179328802641525,1,29.0,4.6,0.0,15.0
18,19.663125922534896,3,24.0,4.7,1.0,21.0
41,10.64228895373868,3,20.0,4.8,0.0,20.0
19,3.0408160982095778,0,23.0,4.6,1.0,10.0
35,9.326940869812143,3,36.0,4.2,0.0,21.0
25,1.5581398113186737,0,37.0,4.8,1.0,9.0
17,1.5125746930783428,0,30.0,5.0,0.0,8.0
33,7.790401360105752,3,20.0,4.0,2.0,19.0
36,16.85352490584544,3,31.0,4.8,1.0,21.0
19,10.587588203123412,0,24.0,4.5,1.0,22.0
29,7.7624991757103565,0,35.0,4.9,1.0,23.0
15,9.315069177421892,3,21.0,4.6,1.0,20.0
20,16.60006663605748,1,36.0,4.5,1.0,18.0
17,3.025656084205931,0,22.0,4.7,1.0,10.0
44,6.037605711784208,2,35.0,4.7,2.0,13.0
32,17.076492495612452,3,39.0,4.1,0.0,20.0
26,12.419850660252768,0,35.0,4.5,1.0,22.0
12,6.210098947886509,2,26.0,4.5,1.0,12.0
35,12.419634114062013,3,25.0,4.6,1.0,20.0
18,9.19295116708344,3,35.0,4.6,1.0,21.0
43,13.76661690820274,3,30.0,4.8,1.0,19.0
12,4.596477246826326,0,26.0,4.5,0.0,23.0
14,1.536836906549953,0,29.0,4.6,0.0,10.0
35,13.973760919164189,0,33.0,4.2,1.0,22.0
28,1.5580833985948437,0,30.0,4.6,1.0,8.0
18,13.62208523449083,0,26.0,4.7,1.0,0.0
19,4.610367445745056,0,30.0,4.6,1.0,0.0
21,10.906412696832646,1,28.0,4.7,0.0,17.0
26,10.641103649666686,1,36.0,4.7,1.0,18.0
